"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2022","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","732",""
"SURVEY","2022","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.737",""
"SURVEY","2022","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2022","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.53",""
"SURVEY","2022","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","752",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.841",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","768",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.81",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","53",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","768",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.784",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.51",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","763",""
"SURVEY","2021","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.737",""
"SURVEY","2021","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2021","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.16",""
"SURVEY","2021","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","634",""
"SURVEY","2021","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.761",""
"SURVEY","2021","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","63",""
"SURVEY","2021","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.2",""
"SURVEY","2021","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","649",""
"SURVEY","2021","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.716",""
"SURVEY","2021","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2021","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.24",""
"SURVEY","2021","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","673",""
"SURVEY","2021","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.737",""
"SURVEY","2021","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2021","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.18",""
"SURVEY","2021","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","645",""
"SURVEY","2021","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.723",""
"SURVEY","2021","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2021","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.16",""
"SURVEY","2021","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","637",""
"SURVEY","2021","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.735",""
"SURVEY","2021","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2021","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.19",""
"SURVEY","2021","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","647",""
"SURVEY","2021","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.718",""
"SURVEY","2021","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","61",""
"SURVEY","2021","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.18",""
"SURVEY","2021","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","639",""
"SURVEY","2021","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.735",""
"SURVEY","2021","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2021","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.15",""
"SURVEY","2021","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","629",""
"SURVEY","2021","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.396",""
"SURVEY","2021","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","279",""
"SURVEY","2021","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.41",""
"SURVEY","2021","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","390",""
"SURVEY","2021","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.455",""
"SURVEY","2021","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","455",""
"SURVEY","2021","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.32",""
"SURVEY","2021","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","360",""
"SURVEY","2021","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.475",""
"SURVEY","2021","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","177",""
"SURVEY","2021","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.359",""
"SURVEY","2021","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","315",""
"SURVEY","2021","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.474",""
"SURVEY","2021","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","333",""
"SURVEY","2021","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.403",""
"SURVEY","2021","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2021","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.721",""
"SURVEY","2021","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2021","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.17",""
"SURVEY","2021","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","642",""
"SURVEY","2021","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.715",""
"SURVEY","2021","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2021","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.22",""
"SURVEY","2021","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","661",""
"SURVEY","2021","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.726",""
"SURVEY","2021","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2021","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.21",""
"SURVEY","2021","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","656",""
"SURVEY","2021","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.814",""
"SURVEY","2021","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN PCT OF PARITY","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2021","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.2",""
"SURVEY","2021","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","651",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.737",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,621,496,000",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,612,500,000",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, NOT SOLD - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","289,800,000",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","411,178,000",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,946,200,000",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,032,674,000",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, UTILIZED - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,558,700,000",""
"SURVEY","2021","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,779,350",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","18,614,000",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","45,400,000",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, NOT SOLD - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,300,000",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","32,429,000",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","166,300,000",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, UTILIZED - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","51,043,000",""
