"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CRANBERRIES","CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","81.6",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CRANBERRIES","CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","65,000","14.6"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","203,400",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $","TOTAL","NOT SPECIFIED","21,895,000",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","87.5",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","250,100",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","8,500",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","47.2",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","77.4",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CUCUMBERS","CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","9,300","65.7"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CUCUMBERS","CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","20.7",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CUCUMBERS","CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","69.7",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","CUCUMBERS","CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","10,500","60"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","3,100","27.5"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","59.6",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","80.8",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,000","29.9"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","7,100","24.5"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","40.6",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","78.6",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,500","14.6"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","5,400","36.7"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","31.2",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","63.2",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","4,600","21.6"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","APPLES","APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","11,900","16.2"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","APPLES","APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","17.6",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","APPLES","APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","52.6",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","APPLES","APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","5,500","22.1"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","22,400","18.3"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","139",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","78.3",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","46,000","16"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","66,850",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,601,000",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","84",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","70.2",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","94,100",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","8,800",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","52.3",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","57.8",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","1,850","61.2"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","84.9",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","52.3",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,300","89.6"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","16,900","16.2"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","77.5",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","70.6",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","19,500","19.2"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","1,850","62.9"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","88.9",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","PUMPKINS","PUMPKINS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,300","27.5"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","3,150","40.5"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","89.7",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","53.3",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 2 (AL DE GA KY MD NC SC TN VA WV)","00000000","","SQUASH","SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","5,500","51.4"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","4,200","33.7"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","134",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","54.8",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","BLUEBERRIES","BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","16,500","25.8"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","55,100",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,387,000",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","71.2",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROP TOTALS","CROP TOTALS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","129,500",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","32,700",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","46.9",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","52.1",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","CROPS, OTHER","CROPS, OTHER, (NOT LISTED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","89,000",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","TOTAL","NOT SPECIFIED","18,200","20.5"
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2022","YEAR","","REGION : MULTI-STATE","","","","","","","","REGION 3 (AR FL LA MO MS NM OK TX)","00000000","","MELONS","MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY","TOTAL","NOT SPECIFIED","76.9",""
